b2gnmda_ns,direction,t_ms,v_mv
0.5,ND,241.75,-52.109832282527236
0.5,ND,242.0,-52.2584595885028
0.5,ND,242.25,-51.76331239567454
0.5,ND,242.5,-51.68494786480078
0.5,ND,242.75,-51.77002711080401
0.5,ND,243.0,-51.912579210216144
0.5,ND,243.25,-51.328569495876266
0.5,ND,243.5,-51.10565832705762
0.5,ND,243.75,-51.09909663534462
0.5,ND,244.0,-51.206199290769995
0.5,ND,244.25,-51.1443722518318
0.5,ND,244.5,-51.184999285494534
0.5,ND,244.75,-51.33301295552577
0.5,ND,245.0,-51.522274650690555
0.5,ND,245.25,-51.379964970442806
0.5,ND,245.5,-51.39385395648678
0.5,ND,245.75,-51.50884971636542
0.5,ND,246.0,-51.67773245072019
0.5,ND,246.25,-50.853750754777394
0.5,ND,246.5,-50.64566592473955
0.5,ND,246.75,-50.69115949354055
0.5,ND,247.0,-50.850631988875406
0.5,ND,247.25,-50.544888460181845
0.5,ND,247.5,-50.491146253086235
0.5,ND,247.75,-50.56710293793353
0.5,ND,248.0,-50.73011180985497
0.5,ND,248.25,-50.800226406451245
0.5,ND,248.5,-50.86220086218803
0.5,ND,248.75,-51.01146128603283
0.5,ND,249.0,-51.217164620909024
0.5,ND,249.25,-51.20781356315613
0.5,ND,249.5,-51.2762961907341
0.5,ND,249.75,-51.425493450763305
0.5,ND,250.0,-51.612852749604414
0.5,ND,250.25,-51.344994613415864
0.5,ND,250.5,-51.26647804167811
0.5,ND,250.75,-51.33135915414435
0.5,ND,251.0,-51.47364091339637
0.5,ND,251.25,-50.834639646598156
0.5,ND,251.5,-50.648122176271514
0.5,ND,251.75,-50.68993296120158
0.5,ND,252.0,-50.83683542447475
0.5,ND,252.25,-50.606978653273416
0.5,ND,252.5,-50.65730171271735
0.5,ND,252.75,-50.813038680009385
0.5,ND,253.0,-51.017208780240466
0.5,ND,253.25,-50.57086323534383
0.5,ND,253.5,-50.470660582980926
0.5,ND,253.75,-50.54146246419597
0.5,ND,254.0,-50.708018460859236
0.5,ND,254.25,-50.90204080468741
0.5,ND,254.5,-51.03422778919163
0.5,ND,254.75,-51.20014564283603
0.5,ND,255.0,-51.38092216335558
0.5,ND,255.25,-51.27677811978431
0.5,ND,255.5,-51.22012987209466
0.5,ND,255.75,-51.2780093817379
0.5,ND,256.0,-51.407150519105635
0.5,ND,256.25,-50.72965414141861
0.5,ND,256.5,-50.332448065959426
0.5,ND,256.75,-50.21661394823521
0.5,ND,257.0,-50.26922121527726
0.5,ND,257.25,-50.33863562642257
0.5,ND,257.5,-50.39601888030517
0.5,ND,257.75,-50.52179505873077
0.5,ND,258.0,-50.700244042769405
0.5,ND,258.25,-50.227895787822945
0.5,ND,258.5,-49.99972515569181
0.5,ND,258.75,-50.019060941108094
0.5,ND,259.0,-50.1602728606588
0.5,ND,259.25,-49.81125614711685
0.5,ND,259.5,-49.65564386516776
0.5,ND,259.75,-49.69248332109802
0.5,ND,260.0,-49.83936767202367
0.5,ND,260.25,-49.556789993189575
0.5,ND,260.5,-49.56674173166202
0.5,ND,260.75,-49.717004432512645
0.5,ND,261.0,-49.93060562491287
0.5,ND,261.25,-50.14270864097632
0.5,ND,261.5,-50.2797613341516
0.5,ND,261.75,-50.44477428501185
0.5,ND,262.0,-50.630270816825536
0.5,ND,262.25,-50.578286637057516
0.5,ND,262.5,-50.51520176040704
0.5,ND,262.75,-50.560869547379525
0.5,ND,263.0,-50.678896380231684
0.5,ND,263.25,-50.01171933887189
0.5,ND,263.5,-49.674266826174794
0.5,ND,263.75,-49.610787593354125
0.5,ND,264.0,-49.693888888941565
0.5,ND,264.25,-49.770638453539036
0.5,ND,264.5,-49.821857657322596
0.5,ND,264.75,-49.939259822769564
0.5,ND,265.0,-50.11347313113146
0.5,ND,265.25,-50.38205415467067
0.5,ND,265.5,-50.570945196237695
0.5,ND,265.75,-50.753385697996734
0.5,ND,266.0,-50.93788103557073
0.5,ND,266.25,-50.7100610009854
0.5,ND,266.5,-50.78171783130531
0.5,ND,266.75,-50.930681614365106
0.5,ND,267.0,-51.108583400558835
0.5,ND,267.25,-51.289912070351235
0.5,ND,267.5,-51.38574200495208
0.5,ND,267.75,-51.49818117822146
0.5,ND,268.0,-51.63761870115856
0.5,ND,268.25,-50.889119356647925
0.5,ND,268.5,-50.733849410997195
0.5,ND,268.75,-50.78299493285899
0.5,ND,269.0,-50.91653084822877
0.5,ND,269.25,-50.46097113137303
0.5,ND,269.5,-50.407153906441735
0.5,ND,269.75,-50.51928720299022
0.5,ND,270.0,-50.69808379396223
0.5,ND,270.25,-50.498360864150754
0.5,ND,270.5,-50.519235961531564
0.5,ND,270.75,-50.63944384923098
0.5,ND,271.0,-50.80734053707979
0.5,ND,271.25,-50.82958735390157
0.5,ND,271.5,-50.863305766956316
0.5,ND,271.75,-50.96844001871041
0.5,ND,272.0,-51.124173680090024
0.5,ND,272.25,-50.85700174381819
0.5,ND,272.5,-50.841656773238725
0.5,ND,272.75,-50.93534903080198
0.5,ND,273.0,-51.08387850613342
0.5,ND,273.25,-51.05421329546876
0.5,ND,273.5,-51.05190009245237
0.5,ND,273.75,-51.14896196703272
0.5,ND,274.0,-51.287479069793115
0.5,ND,274.25,-51.3776181450622
0.5,ND,274.5,-51.43038068255631
0.5,ND,274.75,-51.515701040155655
0.5,ND,275.0,-51.62934958826844
0.5,ND,275.25,-51.56153134331422
0.5,ND,275.5,-51.45702625796008
0.5,ND,275.75,-51.43268944077013
0.5,ND,276.0,-51.474577742485124
0.5,ND,276.25,-51.50016138660214
0.5,ND,276.5,-51.52054809869121
0.5,ND,276.75,-51.58412946548751
0.5,ND,277.0,-51.68618417824154
0.5,ND,277.25,-51.23879084956255
0.5,ND,277.5,-51.02116936714557
0.5,ND,277.75,-50.991482368770455
0.5,ND,278.0,-51.065381456722996
0.5,ND,278.25,-50.84322946640446
0.5,ND,278.5,-50.71011481385897
0.5,ND,278.75,-50.71895668151111
0.5,ND,279.0,-50.813162203905904
0.5,ND,279.25,-50.82885628777661
0.5,ND,279.5,-50.82394700378797
0.5,ND,279.75,-50.88292614194958
0.5,ND,280.0,-50.99921033021879
0.5,ND,280.25,-50.47111114500577
0.5,ND,280.5,-50.353915191247054
0.5,ND,280.75,-50.41523143799532
0.5,ND,281.0,-50.5603492241861
0.5,ND,281.25,-50.52492260868465
0.5,ND,281.5,-50.550318889916305
0.5,ND,281.75,-50.646231727540666
0.5,ND,282.0,-50.78535682655499
0.5,ND,282.25,-50.431356629216225
0.5,ND,282.5,-50.32914396433554
0.5,ND,282.75,-50.38762517088559
0.5,ND,283.0,-50.5208107903611
0.5,ND,283.25,-50.20465307375982
0.5,ND,283.5,-50.13305157007131
0.5,ND,283.75,-50.20217620487695
0.5,ND,284.0,-50.34501373790388
0.5,ND,284.25,-50.26345412341259
0.5,ND,284.5,-50.24454163789358
0.5,ND,284.75,-50.32561504987894
0.5,ND,285.0,-50.4686555909279
0.5,ND,285.25,-50.52382058555202
0.5,ND,285.5,-50.56424868750386
0.5,ND,285.75,-50.662391717901166
0.5,ND,286.0,-50.79997975887879
0.5,ND,286.25,-50.210106265880434
0.5,ND,286.5,-49.9722742429884
0.5,ND,286.75,-49.95780688745939
0.5,ND,287.0,-50.05983787779348
0.5,ND,287.25,-49.82300312946364
0.5,ND,287.5,-49.76132902095027
0.5,ND,287.75,-49.8310428151179
0.5,ND,288.0,-49.974933840532216
0.5,ND,288.25,-50.291665763006634
0.5,ND,288.5,-50.56543242913084
0.5,ND,288.75,-50.8072971048202
0.5,ND,289.0,-51.0299538436662
0.5,ND,289.25,-51.23423551353324
0.5,ND,289.5,-51.38054414719615
0.5,ND,289.75,-51.52251200562492
0.5,ND,290.0,-51.670666082709914
0.5,ND,290.25,-51.14008975689192
0.5,ND,290.5,-50.93464945197275
0.5,ND,290.75,-50.92310946494047
0.5,ND,291.0,-51.00960487955755
0.5,ND,291.25,-50.97376576698284
0.5,ND,291.5,-51.03974326779024
0.5,ND,291.75,-51.17199535759845
0.5,ND,292.0,-51.326365640959864
0.5,ND,292.25,-51.131818107238885
0.5,ND,292.5,-51.10166630229008
0.5,ND,292.75,-51.165857172481026
0.5,ND,293.0,-51.275119350023594
0.5,ND,293.25,-51.182274476149495
0.5,ND,293.5,-51.13111464042369
0.5,ND,293.75,-51.16338023507768
0.5,ND,294.0,-51.25307469223705
0.5,ND,294.25,-51.12860899874916
0.5,ND,294.5,-51.09447975975752
0.5,ND,294.75,-51.1326792387006
0.5,ND,295.0,-51.22383710467902
0.5,ND,295.25,-50.978591862436694
0.5,ND,295.5,-50.89771443228563
0.5,ND,295.75,-50.935441757252605
0.5,ND,296.0,-51.02849047583332
0.5,ND,296.25,-50.37248405301136
0.5,ND,296.5,-50.13872968952465
0.5,ND,296.75,-50.11661714705886
0.5,ND,297.0,-50.1952265786056
0.5,ND,297.25,-49.595277423702335
0.5,ND,297.5,-49.34171651365544
0.5,ND,297.75,-49.33438406516052
0.5,ND,298.0,-49.43674824282141
0.5,ND,298.25,-49.13085139039902
0.5,ND,298.5,-49.084884938247846
0.5,ND,298.75,-49.2043218335441
0.5,ND,299.0,-49.40023761828155
0.5,ND,299.25,-49.140482672018734
0.5,ND,299.5,-49.158536399381774
0.5,ND,299.75,-49.33257439024788
0.5,ND,300.0,-49.559980392570644
0.5,ND,300.25,-49.221571874337364
0.5,ND,300.5,-49.171989401191865
0.5,ND,300.75,-49.285972308073276
0.5,ND,301.0,-49.47963987621764
0.5,ND,301.25,-48.95349516049689
0.5,ND,301.5,-48.834603456874035
0.5,ND,301.75,-48.8932972950365
0.5,ND,302.0,-49.03779543368169
0.5,ND,302.25,-49.02176163155975
0.5,ND,302.5,-49.117322182468975
0.5,ND,302.75,-49.27874221648055
0.5,ND,303.0,-49.4741427149845
0.5,ND,303.25,-49.11900762759899
0.5,ND,303.5,-49.05311363751303
0.5,ND,303.75,-49.15321691030774
0.5,ND,304.0,-49.334850696082285
0.5,ND,304.25,-49.41473729183199
0.5,ND,304.5,-49.4874299121098
0.5,ND,304.75,-49.62232219637237
0.5,ND,305.0,-49.8045315186683
0.5,ND,305.25,-49.4645981303962
0.5,ND,305.5,-49.46463215666539
0.5,ND,305.75,-49.57723461326758
0.5,ND,306.0,-49.756261065204114
0.5,ND,306.25,-49.903166068093554
0.5,ND,306.5,-50.062799517800634
0.5,ND,306.75,-50.24610731850711
0.5,ND,307.0,-50.451171356478156
0.5,ND,307.25,-50.46257261698646
0.5,ND,307.5,-50.55401764339049
0.5,ND,307.75,-50.68070835140991
0.5,ND,308.0,-50.83805746487866
0.5,ND,308.25,-50.48421109742188
0.5,ND,308.5,-50.34327887678053
0.5,ND,308.75,-50.36316535408465
0.5,ND,309.0,-50.47171547754199
0.5,ND,309.25,-50.44623875244333
0.5,ND,309.5,-50.43173179436638
0.5,ND,309.75,-50.494197149963426
0.5,ND,310.0,-50.61621303180566
0.5,ND,310.25,-50.58545952151569
0.5,ND,310.5,-50.59975390772619
0.5,ND,310.75,-50.67399733093722
0.5,ND,311.0,-50.79573141649067
0.5,ND,311.25,-51.0244173704206
0.5,ND,311.5,-51.15359979017773
0.5,ND,311.75,-51.29169497629081
0.5,ND,312.0,-51.442679561767726
0.5,ND,312.25,-51.42964070578325
0.5,ND,312.5,-51.423337255394586
0.5,ND,312.75,-51.47483221450573
0.5,ND,313.0,-51.565487714724036
0.5,ND,313.25,-50.931415154311
0.5,ND,313.5,-50.70173948985741
0.5,ND,313.75,-50.68117664642757
0.5,ND,314.0,-50.750371006984714
0.5,ND,314.25,-50.71099800067032
0.5,ND,314.5,-50.61984916066485
0.5,ND,314.75,-50.597459776114476
0.5,ND,315.0,-50.644591519079476
0.5,ND,315.25,-50.2435287273155
0.5,ND,315.5,-50.15671047116482
0.5,ND,315.75,-50.21238458939926
0.5,ND,316.0,-50.340702459698925
0.5,ND,316.25,-49.62834850149427
0.5,ND,316.5,-49.365697711299156
0.5,ND,316.75,-49.330222424275966
0.5,ND,317.0,-49.41756935829088
0.5,ND,317.25,-49.5746817334332
0.5,ND,317.5,-49.72466831611318
0.5,ND,317.75,-49.8905550952353
0.5,ND,318.0,-50.071476670275835
0.5,ND,318.25,-50.008728092663745
0.5,ND,318.5,-50.02174247453311
0.5,ND,318.75,-50.11204240859558
0.5,ND,319.0,-50.25232478879971
0.5,ND,319.25,-49.86745451764835
0.5,ND,319.5,-49.87479306672731
0.5,ND,319.75,-49.997437786458754
0.5,ND,320.0,-50.17975379466212
0.5,ND,320.25,-50.01915732417741
0.5,ND,320.5,-49.8623260050203
0.5,ND,320.75,-49.823697399943164
0.5,ND,321.0,-49.87348420007124
0.5,ND,321.25,-49.91266859259627
0.5,ND,321.5,-49.93056272592298
0.5,ND,321.75,-49.997837018543954
0.5,ND,322.0,-50.11560301219834
0.5,ND,322.25,-50.27324011419238
0.5,ND,322.5,-50.45083727832401
0.5,ND,322.75,-50.63384949733361
0.5,ND,323.0,-50.81845047841521
0.5,ND,323.25,-50.04192565559984
0.5,ND,323.5,-49.97243544195445
0.5,ND,323.75,-50.08414484013423
0.5,ND,324.0,-50.262700527713214
0.5,ND,324.25,-49.68429893425186
0.5,ND,324.5,-49.48397645538793
0.5,ND,324.75,-49.51538687477226
0.5,ND,325.0,-49.65448701295912
0.5,ND,325.25,-49.625950365351116
0.5,ND,325.5,-49.590043579294374
0.5,ND,325.75,-49.65460965895999
0.5,ND,326.0,-49.79229804433842
0.5,ND,326.25,-49.88656429171646
0.5,ND,326.5,-49.97092184185086
0.5,ND,326.75,-50.0974550009444
0.5,ND,327.0,-50.26150140636684
0.5,ND,327.25,-49.73080394987797
0.5,ND,327.5,-49.52710730804378
0.5,ND,327.75,-49.53176638007574
0.5,ND,328.0,-49.64568047717598
0.5,ND,328.25,-49.80298221590586
0.5,ND,328.5,-49.92207792476684
0.5,ND,328.75,-50.069685188635056
0.5,ND,329.0,-50.24689316933229
0.5,ND,329.25,-50.36580794085038
0.5,ND,329.5,-50.480173036498485
0.5,ND,329.75,-50.62805367199422
0.5,ND,330.0,-50.79390126787538
0.5,ND,330.25,-50.71746977875946
0.5,ND,330.5,-50.67073999230388
0.5,ND,330.75,-50.711363642826186
0.5,ND,331.0,-50.803780841573705
0.5,ND,331.25,-50.97636565391304
0.5,ND,331.5,-51.117074980493754
0.5,ND,331.75,-51.254771306208006
0.5,ND,332.0,-51.39545940637908
0.5,ND,332.25,-51.42619827343119
0.5,ND,332.5,-51.44277690581269
0.5,ND,332.75,-51.494971330112605
0.5,ND,333.0,-51.57722913688359
0.5,ND,333.25,-51.60574347657852
0.5,ND,333.5,-51.59928138058075
0.5,ND,333.75,-51.628055047402036
0.5,ND,334.0,-51.69748662514515
0.5,ND,334.25,-51.543349941159356
0.5,ND,334.5,-51.420747658935596
0.5,ND,334.75,-51.4001215193818
0.5,ND,335.0,-51.44389632252695
0.5,ND,335.25,-51.369723952483525
0.5,ND,335.5,-51.35622464076087
0.5,ND,335.75,-51.39581663562826
0.5,ND,336.0,-51.48172830350659
0.5,ND,336.25,-51.20634700841172
0.5,ND,336.5,-51.14058208426939
0.5,ND,336.75,-51.184378141620385
0.5,ND,337.0,-51.276519061584445
0.5,ND,337.25,-51.375553906953556
0.5,ND,337.5,-51.462960384100256
0.5,ND,337.75,-51.5627406698245
0.5,ND,338.0,-51.674257557900894
0.5,ND,338.25,-51.557299272302984
0.5,ND,338.5,-51.51017507603665
0.5,ND,338.75,-51.515415709231384
0.5,ND,339.0,-51.566366001488106
0.5,ND,339.25,-51.36336280390198
0.5,ND,339.5,-51.221470659907965
0.5,ND,339.75,-51.19333247285928
0.5,ND,340.0,-51.238487772865966
0.5,ND,340.25,-50.93654060453651
0.5,ND,340.5,-50.88189073899265
0.5,ND,340.75,-50.936532396334
0.5,ND,341.0,-51.04242945451797
0.5,ND,341.25,-50.84777953727082
0.5,ND,341.5,-50.76463478380983
0.5,ND,341.75,-50.78907866515173
0.5,ND,342.0,-50.88127811692877
0.5,ND,342.25,-50.569051723035095
0.5,ND,342.5,-50.557622340787596
0.5,ND,342.75,-50.66420101533421
0.5,ND,343.0,-50.82175773401875
0.5,ND,343.25,-50.547653732539395
0.5,ND,343.5,-50.43456600539325
0.5,ND,343.75,-50.44335698905739
0.5,ND,344.0,-50.528078378704635
0.5,ND,344.25,-50.4050982407392
0.5,ND,344.5,-50.386072058025185
0.5,ND,344.75,-50.448367959914236
0.5,ND,345.0,-50.56318666251176
0.5,ND,345.25,-50.523496151861345
0.5,ND,345.5,-50.488037645024754
0.5,ND,345.75,-50.512180747853044
0.5,ND,346.0,-50.593639121935844
0.5,ND,346.25,-50.533539443398396
0.5,ND,346.5,-50.444622967154466
0.5,ND,346.75,-50.42739163924288
0.5,ND,347.0,-50.47123475607138
0.5,ND,347.25,-50.28360550267238
0.5,ND,347.5,-50.20961819866725
0.5,ND,347.75,-50.24825858778359
0.5,ND,348.0,-50.355246030378574
0.5,ND,348.25,-50.58221101386569
0.5,ND,348.5,-50.73594317672545
0.5,ND,348.75,-50.889115698227435
0.5,ND,349.0,-51.054214850981204
0.5,ND,349.25,-51.06450768691459
0.5,ND,349.5,-51.07168019723867
0.5,ND,349.75,-51.129597616005995
0.5,ND,350.0,-51.2314069281019
0.5,ND,350.25,-50.787472359811666
0.5,ND,350.5,-50.63354773366676
0.5,ND,350.75,-50.59713184636355
0.5,ND,351.0,-50.641926222404294
0.5,ND,351.25,-50.136797501585676
0.5,ND,351.5,-49.89196824168448
0.5,ND,351.75,-49.842454034613105
0.5,ND,352.0,-49.89339242022333
0.5,ND,352.25,-49.7970497885882
0.5,ND,352.5,-49.74955117866283
0.5,ND,352.75,-49.80516681553663
0.5,ND,353.0,-49.92670080158571
0.5,ND,353.25,-48.93044881952236
0.5,ND,353.5,-48.55676968419471
0.5,ND,353.75,-48.506523747427444
0.5,ND,354.0,-48.60406684799705
0.5,ND,354.25,-48.524403115401476
0.5,ND,354.5,-48.45143345667439
0.5,ND,354.75,-48.49598472657574
0.5,ND,355.0,-48.627134756180126
0.5,ND,355.25,-48.40967691559422
0.5,ND,355.5,-48.380619321800886
0.5,ND,355.75,-48.48173989444837
0.5,ND,356.0,-48.65766319250252
0.5,ND,356.25,-48.60125151884684
0.5,ND,356.5,-48.55880981978845
0.5,ND,356.75,-48.63076647665519
0.5,ND,357.0,-48.78182410308698
0.5,ND,357.25,-48.95908643362593
0.5,ND,357.5,-49.156184999081034
0.5,ND,357.75,-49.378852985397565
0.5,ND,358.0,-49.61689441519712
0.5,ND,358.25,-49.821242005109966
0.5,ND,358.5,-49.98648760521725
0.5,ND,358.75,-50.159448790311544
0.5,ND,359.0,-50.34690189902648
0.5,ND,359.25,-50.24708674789455
0.5,ND,359.5,-50.22144272345702
0.5,ND,359.75,-50.29979249182405
0.5,ND,360.0,-50.427199631058826
0.5,ND,360.25,-50.063623436756195
0.5,ND,360.5,-49.9185739849835
0.5,ND,360.75,-49.9195478416987
0.5,ND,361.0,-50.0116981393095
0.5,ND,361.25,-49.59281621531162
0.5,ND,361.5,-49.533104746063785
0.5,ND,361.75,-49.616742466105464
0.5,ND,362.0,-49.7744110365681
0.5,ND,362.25,-49.927564084914394
0.5,ND,362.5,-50.08161066848626
0.5,ND,362.75,-50.27185486390408
0.5,ND,363.0,-50.48047096811929
0.5,ND,363.25,-50.65103380423047
0.5,ND,363.5,-50.7363397358328
0.5,ND,363.75,-50.85954145351098
0.5,ND,364.0,-51.00937246217003
0.5,ND,364.25,-50.37988026925798
0.5,ND,364.5,-50.29305100598008
0.5,ND,364.75,-50.3634559869632
0.5,ND,365.0,-50.508118121955064
0.5,ND,365.25,-50.69025159629384
0.5,ND,365.5,-50.80731302083787
0.5,ND,365.75,-50.936712816518295
0.5,ND,366.0,-51.086337531839625
0.5,ND,366.25,-50.25368726580129
0.5,ND,366.5,-49.977771203339586
0.5,ND,366.75,-49.95597015442437
0.5,ND,367.0,-50.045948428822754
0.5,ND,367.25,-49.79321329388933
0.5,ND,367.5,-49.76150649867458
0.5,ND,367.75,-49.86086441486561
0.5,ND,368.0,-50.0374323722704
0.5,ND,368.25,-50.07498841456912
0.5,ND,368.5,-50.10902415390057
0.5,ND,368.75,-50.21296679298961
0.5,ND,369.0,-50.35982483383882
0.5,ND,369.25,-50.51117293356085
0.5,ND,369.5,-50.64336480562852
0.5,ND,369.75,-50.812032013370064
0.5,ND,370.0,-51.00209052469861
0.5,ND,370.25,-51.000753286023915
0.5,ND,370.5,-51.0291221675587
0.5,ND,370.75,-51.12084943164206
0.5,ND,371.0,-51.257950090718296
0.5,ND,371.25,-50.7725250573633
0.5,ND,371.5,-50.480533923028524
0.5,ND,371.75,-50.408197342651604
0.5,ND,372.0,-50.45352643638694
0.5,ND,372.25,-50.55077780417104
0.5,ND,372.5,-50.62506934179987
0.5,ND,372.75,-50.72952287855182
0.5,ND,373.0,-50.85778210519176
0.5,ND,373.25,-50.94191485653686
0.5,ND,373.5,-51.022853752279715
0.5,ND,373.75,-51.12763972632091
0.5,ND,374.0,-51.26228260580863
0.5,ND,374.25,-51.14086252168099
0.5,ND,374.5,-51.17020204669492
0.5,ND,374.75,-51.28740035229423
0.5,ND,375.0,-51.44550600181917
0.5,ND,375.25,-51.575041521524966
0.5,ND,375.5,-51.68507804727534
0.5,ND,375.75,-51.81109365675155
0.5,ND,376.0,-51.954685670019906
0.5,ND,376.25,-51.91403958675044
0.5,ND,376.5,-51.90606089022075
0.5,ND,376.75,-51.9643367423293
0.5,ND,377.0,-52.058011920790776
0.5,ND,377.25,-52.054331602732816
0.5,ND,377.5,-52.066756298348736
0.5,ND,377.75,-52.10682709987202
0.5,ND,378.0,-52.17952628153939
0.5,ND,378.25,-51.83865583525078
0.5,ND,378.5,-51.71900066732967
0.5,ND,378.75,-51.70943391839767
0.5,ND,379.0,-51.767224932778774
0.5,ND,379.25,-51.47968894764889
0.5,ND,379.5,-51.31356768526075
0.5,ND,379.75,-51.28349396623031
0.5,ND,380.0,-51.3383602276474
0.5,ND,380.25,-51.2989133857849
0.5,ND,380.5,-51.291960923785645
0.5,ND,380.75,-51.33120059395641
0.5,ND,381.0,-51.42328416016208
0.5,ND,381.25,-51.00384637079204
0.5,ND,381.5,-50.895341258754236
0.5,ND,381.75,-50.91905272499092
0.5,ND,382.0,-51.01858718216671
0.5,ND,382.25,-51.16252866862698
0.5,ND,382.5,-51.32217890745567
0.5,ND,382.75,-51.48982981857102
0.5,ND,383.0,-51.664755512102914
0.5,ND,383.25,-51.67503761081888
0.5,ND,383.5,-51.70309429847702
0.5,ND,383.75,-51.77737028349216
0.5,ND,384.0,-51.89173118554521
0.5,ND,384.25,-51.93796025907002
0.5,ND,384.5,-51.96761874894526
0.5,ND,384.75,-52.04582358775038
0.5,ND,385.0,-52.158445649060866
0.5,ND,385.25,-52.2470324293044
0.5,ND,385.5,-52.33031031168753
0.5,ND,385.75,-52.43623740149331
0.5,ND,386.0,-52.55968509765637
0.5,ND,386.25,-52.356309385643975
0.5,ND,386.5,-52.224637083495956
0.5,ND,386.75,-52.195685343885714
0.5,ND,387.0,-52.232918269267294
0.5,ND,387.25,-52.221393361776066
0.5,ND,387.5,-52.185354028093
0.5,ND,387.75,-52.19113460782966
0.5,ND,388.0,-52.243379341774656
0.5,ND,388.25,-51.740804886151224
0.5,ND,388.5,-51.65265150257033
0.5,ND,388.75,-51.70389847797153
0.5,ND,389.0,-51.81023030094263
0.5,ND,389.25,-51.87414705627123
0.5,ND,389.5,-51.856912508967945
0.5,ND,389.75,-51.86283782317986
0.5,ND,390.0,-51.91375302030938
0.5,ND,390.25,-51.728660741899525
0.5,ND,390.5,-51.578300504335175
0.5,ND,390.75,-51.545343911866894
0.5,ND,391.0,-51.59259180706753
0.5,ND,391.25,-51.41602533610915
0.5,ND,391.5,-51.32403713982973
0.5,ND,391.75,-51.33496700733846
0.5,ND,392.0,-51.41393759961836
0.5,ND,392.25,-51.476722141629466
0.5,ND,392.5,-51.54712666032334
0.5,ND,392.75,-51.64959569505576
0.5,ND,393.0,-51.77954555773514
0.5,ND,393.25,-51.785584167626
0.5,ND,393.5,-51.84704667616247
0.5,ND,393.75,-51.942652054434994
0.5,ND,394.0,-52.060934934431245
0.5,ND,394.25,-51.70851371651899
0.5,ND,394.5,-51.44139464735409
0.5,ND,394.75,-51.32604214807318
0.5,ND,395.0,-51.31828882855724
0.5,ND,395.25,-50.89631552398672
0.5,ND,395.5,-50.727151996366636
0.5,ND,395.75,-50.73107037951706
0.5,ND,396.0,-50.820784496689406
0.5,ND,396.25,-50.90471562750912
0.5,ND,396.5,-51.01482544186711
0.5,ND,396.75,-51.15534146678284
0.5,ND,397.0,-51.321393748762866
0.5,ND,397.25,-51.37210626483812
0.5,ND,397.5,-51.35617478180942
0.5,ND,397.75,-51.387733980645535
0.5,ND,398.0,-51.471125127074814
0.5,ND,398.25,-51.63539043316608
0.5,ND,398.5,-51.76976052488927
0.5,ND,398.75,-51.904309861641174
0.5,ND,399.0,-52.05356980005721
0.5,ND,399.25,-51.91355942756974
0.5,ND,399.5,-51.896249590162505
0.5,ND,399.75,-51.95225337137949
0.5,ND,400.0,-52.0524072725661
0.5,ND,400.25,-52.0510706505146
0.5,ND,400.5,-52.06946786799759
0.5,ND,400.75,-52.14298247633798
0.5,ND,401.0,-52.25708616989189
0.5,ND,401.25,-52.32101199251311
0.5,ND,401.5,-52.347222206159124
0.5,ND,401.75,-52.39951158897838
0.5,ND,402.0,-52.47737854147889
0.5,ND,402.25,-52.365956487624025
0.5,ND,402.5,-52.35276477071525
0.5,ND,402.75,-52.39467291280562
0.5,ND,403.0,-52.47267239261797
0.5,ND,403.25,-52.155358258147864
0.5,ND,403.5,-52.09985979494166
0.5,ND,403.75,-52.14396726445518
0.5,ND,404.0,-52.2391000317694
0.5,ND,404.25,-52.04844833862773
0.5,ND,404.5,-51.938380033054585
0.5,ND,404.75,-51.927154762837816
0.5,ND,405.0,-51.980816737073354
0.5,ND,405.25,-51.7763344136013
0.5,ND,405.5,-51.676004962062905
0.5,ND,405.75,-51.66921671139297
0.5,ND,406.0,-51.72323481216101
0.5,ND,406.25,-51.625700387783695
0.5,ND,406.5,-51.53600495352157
0.5,ND,406.75,-51.52903631853858
0.5,ND,407.0,-51.58408164585079
0.5,ND,407.25,-51.408015344877676
0.5,ND,407.5,-51.35712639131378
0.5,ND,407.75,-51.385117254461555
0.5,ND,408.0,-51.4631344972187
0.5,ND,408.25,-51.59844277813622
0.5,ND,408.5,-51.70055378116154
0.5,ND,408.75,-51.80666303439852
0.5,ND,409.0,-51.92469669124469
0.5,ND,409.25,-51.96453526392673
0.5,ND,409.5,-51.92169187111799
0.5,ND,409.75,-51.9180235651829
0.5,ND,410.0,-51.9621678388933
0.5,ND,410.25,-51.76507937205056
0.5,ND,410.5,-51.728972880266994
0.5,ND,410.75,-51.789539231176725
0.5,ND,411.0,-51.9002429192878
0.5,ND,411.25,-51.991360664805946
0.5,ND,411.5,-52.04260435991776
0.5,ND,411.75,-52.12543246366644
