cluster_id,source_task,seed,generation,individual_idx,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
0,t0106_long_pdnd_nsga2_300gen,44,2,161,0.0,0.7142857142857143,-0.49098691848885084,-1.5062922729546477
0,t0106_long_pdnd_nsga2_300gen,44,2,162,0.0,0.7142857142857143,-4.0725557091068225,-2.2833376086255703
0,t0106_long_pdnd_nsga2_300gen,44,2,163,0.0,0.7142857142857143,-2.1620908948710733,-2.4677791769670794
0,t0106_long_pdnd_nsga2_300gen,44,2,164,0.0,0.7142857142857143,-3.7340368362391847,-0.8181140654401574
0,t0106_long_pdnd_nsga2_300gen,44,2,166,0.0,0.7142857142857143,-3.409704966670898,-2.7500440175458545
0,t0106_long_pdnd_nsga2_300gen,44,2,170,0.0,0.7142857142857143,-1.81646498004547,-1.8287662205300772
0,t0106_long_pdnd_nsga2_300gen,44,2,171,0.0,0.7142857142857143,-2.62914079541771,-1.4940019366817983
0,t0106_long_pdnd_nsga2_300gen,44,2,174,0.0,0.7142857142857143,-1.6214379469197824,-1.3776926175672346
0,t0106_long_pdnd_nsga2_300gen,44,2,176,0.0,0.7142857142857143,0.09009069788577227,-0.6426774576944779
0,t0106_long_pdnd_nsga2_300gen,44,2,178,0.0,0.7142857142857143,-3.5624631499906814,-2.447290513760009
3,t0106_long_pdnd_nsga2_300gen,44,2,182,0.0,0.7142857142857143,-3.011997312421636,-0.9756028139207926
0,t0106_long_pdnd_nsga2_300gen,44,2,183,0.0,0.7142857142857143,-0.3707338088659344,-0.830388551713076
0,t0106_long_pdnd_nsga2_300gen,44,2,184,0.0,0.7142857142857143,-2.5279584411282476,-1.8998570117607896
0,t0106_long_pdnd_nsga2_300gen,44,2,188,0.0,0.7142857142857143,-3.9141881775660106,-2.709444430538089
0,t0106_long_pdnd_nsga2_300gen,44,2,191,0.0,0.7142857142857143,-2.520154186746252,-2.4891206010043714
0,t0106_long_pdnd_nsga2_300gen,44,3,192,0.12195121951219513,8.571428571428571,-2.770973249079082,-2.8914366260458477
0,t0106_long_pdnd_nsga2_300gen,44,3,193,0.017857142857142856,40.714285714285715,-2.6599047203244117,2.8246456119026218
0,t0106_long_pdnd_nsga2_300gen,44,3,194,0.02020202020202013,23.0952380952381,-1.3510798755140676,-0.3427962474641962
0,t0106_long_pdnd_nsga2_300gen,44,3,195,0.029126213592233007,11.904761904761907,-2.2119257925629223,-0.9896952743175927
0,t0106_long_pdnd_nsga2_300gen,44,3,196,0.043478260869565216,7.857142857142858,-2.78989866786488,-0.42930332300328644
0,t0106_long_pdnd_nsga2_300gen,44,3,197,6.123233995736766e-17,29.28571428571429,-1.7764072880832773,-0.4303065679629309
